evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,n,mean_exported
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",19,3.105263158
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",19,3.473684211
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,19,1.947368421
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,19,1.789473684
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,19,2.368421053
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,19,2.947368421
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,19,3.0
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",19,2.894736842
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",19,2.631578947
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,41,Inhalte werden in Diskussionen vertieft.,19,1.894736842
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,19,2.263157895
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",19,1.947368421
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,19,1.526315789
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",19,1.526315789
16,feedback_eigene Evaluation-16.csv,"Montag, 10. November 2025, 17:47",19,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,3,
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,17,1.529411765
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,2,Die Lernatmosphäre ist angenehm.,17,2.411764706
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,3,Das Lernen macht mir Spaß.,17,1.705882353
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,17,1.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,17,1.235294118
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,17,1.294117647
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,17,1.470588235
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,8,Die Inhalte sind verständlich.,17,1.882352941
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,17,2.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,10,ch komme thematisch mit.,17,2.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,17,3.882352941
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",17,2.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,13,Ich kann mir die neuen Themen gut merken.,17,2.294117647
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",17,2.529411765
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,17,1.705882353
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",17,1.470588235
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,17,1.705882353
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,14,2.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,15,2.235294118
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,17,2.941176471
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",17,3.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",17,3.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",17,2.705882353
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,17,1.882352941
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,17,2.235294118
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,17,2.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,17,2.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",17,3.411764706
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,29,Inhalte werden mit konkreten Beispielen erläutert.,17,2.411764706
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,30,Die Lernziele sind mir bekannt.,17,2.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,31,Die Lernziele werden erreicht.,16,2.235294118
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",17,2.823529412
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",17,3.176470588
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,17,1.941176471
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,17,2.058823529
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,15,2.647058824
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,17,3.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,17,2.823529412
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",17,3.235294118
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",17,2.823529412
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,41,Inhalte werden in Diskussionen vertieft.,17,2.352941176
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,17,2.470588235
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",16,2.0
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,17,2.058823529
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",17,1.941176471
17,feedback_eigene Evaluation-17.csv,"Montag, 10. November 2025, 17:47",17,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,0,
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,8,1.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,2,Die Lernatmosphäre ist angenehm.,8,2.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,3,Das Lernen macht mir Spaß.,8,2.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,8,1.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,8,1.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,8,1.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,8,1.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,8,Die Inhalte sind verständlich.,8,2.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,8,1.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,10,ch komme thematisch mit.,8,2.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,8,4.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",8,2.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,13,Ich kann mir die neuen Themen gut merken.,8,2.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",8,3.125
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,8,1.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",8,1.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,8,1.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,6,2.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,6,2.75
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,8,3.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",8,4.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",8,3.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",8,3.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,8,2.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,7,1.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,8,2.125
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,8,1.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",8,3.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,29,Inhalte werden mit konkreten Beispielen erläutert.,8,2.75
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,30,Die Lernziele sind mir bekannt.,8,2.25
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,31,Die Lernziele werden erreicht.,8,3.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",8,2.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",8,4.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,8,2.25
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,8,2.125
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,6,2.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,8,3.375
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,8,3.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",8,4.25
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",8,3.5
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,41,Inhalte werden in Diskussionen vertieft.,8,2.625
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,8,3.0
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",7,2.25
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,8,1.875
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",8,1.75
18,feedback_eigene Evaluation-18.csv,"Montag, 10. November 2025, 17:48",8,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,4,
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,2,Die Lernatmosphäre ist angenehm.,4,2.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,3,Das Lernen macht mir Spaß.,4,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,4,1.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,4,1.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,8,Die Inhalte sind verständlich.,3,1.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,3,0.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,10,ch komme thematisch mit.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,4,3.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,13,Ich kann mir die neuen Themen gut merken.,4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",3,0.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,4,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,4,3.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,4,3.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,4,4.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",4,5.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",4,4.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",3,3.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,4,1.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,3,1.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,4,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",4,3.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,29,Inhalte werden mit konkreten Beispielen erläutert.,4,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,30,Die Lernziele sind mir bekannt.,4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,31,Die Lernziele werden erreicht.,4,2.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",4,2.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",4,4.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,4,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,4,3.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,4,3.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,4,3.25
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",4,4.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",3,2.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,41,Inhalte werden in Diskussionen vertieft.,4,2.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,4,3.0
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",4,1.75
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,4,1.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",4,1.5
19,feedback_eigene Evaluation-19.csv,"Montag, 10. November 2025, 17:48",4,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,0,
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,5,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,2,Die Lernatmosphäre ist angenehm.,5,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,3,Das Lernen macht mir Spaß.,5,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,5,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,5,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,5,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,5,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,8,Die Inhalte sind verständlich.,5,2.2
